crossing,count
"2100 BLK LOCUST, LB 90806",3
"6000 BLK N PARAMOUNT BLVD, LONG BEACH, CA 90805",3
2700 BLK PACIFIC AVE LONG BEACH CA 90806,3
"6000 BLK OLIVE AVE, LONG BEACH 90805",3
"6000 BLK OLIVE AVE, LONG BEACH, CA 90805",3
6000 BLK ROSE AVE LB CA 90805,3
6000 BLK ROSE AVE LONG BEACH CA 90805,3
"7100 BLK E PREMIUM ST, LONG BEACH, CA 90808",3
"6000 BLK WALNUT AVE, LONG BEACH, CA 90805",3
"3500 BLK OLIVE AVE, LONG BEACH, CA 90807",3
"3500 BLK N. LOS COYOTES DIAGONAL, LONG BEACH, CA 90808",3
"1400 BLK CORONADO AVE, LB 90804",3
"4400 BLK STANBRIDGE AVE, LONG BEACH, CA 90808",3
"MYRTLE AVE / E 23RD ST, LONG BEACH, CA 90806",3
"1000 BLK E BROADWAY, LONG BEACH, CA 90802",3
"4400 E 10TH ST, LONG BEACH, CA 90804",3
"40 BLK S LOCUST AVE, LONG BEACH, CA 90802",3
"E PACIFIC COAST HWY / E 2ND ST, LONG BEACH,, CA 90803",3
"11000 BLOCK GONSALVES PL, CERRITOS CA",3
"2100 BLK SAN FRANCISCO AVE, LONG BEACH, CA, 90806",3
"1300 BLK LOMA AVE, LONG BEACH, CA 90804",3
"1400 BLK E 53RD ST, LONG BEACH, CA 90805",3
"1300 BLK LONG BEACH BLVD, LONG BEACH, CA 90813",3
1100 BLK STANLEY AVE LONG BEACH 90804,3
"4500 BLK ATLANTIC AVE, LONG BEACH, CA 90807",3
"1400 BLK E 63RD ST, LONG BEACH, CA 90805",3
"1100 BLK GAVIOTA AVE, LONG BEACH, CA 90813",3
"3500 BLK ELM AVE, LONG BEACH, CA 90807",3
"1800 BLK LOCUST AVE, LB 90806",3
20000 BLK PIONEER BLVD CERRITOS CA 90703,3
"W 32ND ST / GALE AVE, LONG BEACH, CA 90810",3
"3500 BLK CERRITOS AVE, LOS ALAMITOS, CA 90720",3
"1100 BLK QUEENS HWY, LONG BEACH, CA 90802",3
"MURIEL AVE / ARTESIA BLVD, LONG BEACH, CA 90805",3
"11300 SEMORA PL, CERRITOS, CA 90703",3
"W 49TH ST / PACIFIC AVE, LONG BEACH, CA 90805",3
"1400 BLK E LURAY ST, LONG BEACH, CA 90807",3
2100 BLK E OCEAN BLVD,3
"1000 BLK E. HILL ST. LONG BEACH, CA 90806",3
"3900 BLK GARDENIA AVE, LONG BEACH, CA 90807",3
"1800 BLK GOLDEN AVE, LONG BEACH, CA 90806",3
200 BLK E 67TH STREET LONG BEACH CA 90805,3
"200 BLK E 67TH WAY, LONG BEACH, CA",3
"12000 BLK CHARLWOOD ST, CERRITOS, CA 90703",3
"200 BLK E 68TH ST, LONG BEACH, CA 90805",3
19000 BLK SHERYL AVE CERRITOS 90703,3
"4600 BLK E 15TH ST, LONG BEACH, CA 90804",3
"200 BLK E 69TH ST, LONG BEACH, CA 90805",3
"11300 PALM ST, CERRITOS, CA 90703",3
"100 BLK GRANADA AVE, LONG BEACH, CA 90803",3
"2200 BLK E SPAULDING ST, LONG BEACH, CA 90804",3
4000 BLK N LAKEWOOD BLVD LONG BEACH CA 90808,3
"951 MAINE AVE, LONG BEACH, CA 90813",3
3500 BLK BALTIC AVE LONG BEACH CA 90810,3
"100 BLK ESPERANZA AVE, LONG BEACH, CA 90802",3
"BUTLER AVE / ARTESIA BLVD, LONG BEACH, CA 90805",3
"200 BLK E ADAMS ST, LONG BEACH, CA 90805",3
"400 BLK GOLDEN AVE, LB 90802",3
1100 BLK PINE AVE,3
4300 BLK W CERRITOS AVE LOS ALAMITOS CA 90720,3
"3400 HACKETT AVE, LONG BEACH, CA 90808",3
"1000 DAWSON AVE, LONG BEACH, CA 90804",3
"3400 E ST FRANCIS PL, LONG BEACH, CA 90805",3
"100 BLK E SHORELINE DR, LONG BEACH, CA 90802",3
"4600 BLK N VIRGINIA RD, LONG BEACH, CA 90807",3
"4600 BLK PASADENA AVE, LONG BEACH 90805",3
"100 BLK E PLATT ST, LONG BEACH, CA 90805",3
"4600 BLOCK FALCON AVE, LONG BEACH CA",3
"3400 E 2ND ST, LONG BEACH, CA 90803",3
"8000 BLK E RING ST, LONG BEACH, CA 90808",3
"100 BLK E NEECE ST, LONG BEACH, CA 90805",3
"4600 PACIFIC AVE, LONG BEACH, CA 90805",3
"1400 BLK LOMA AVE, LONG BEACH, CA 90804",3
"100 ATLANTIC AVE, LONG BEACH, CA 90802",3
"3400 BLK PACIFIC PL, LONG BEACH, CA 90806",3
"12800 QUEENSBOROUGH ST, CERRITOS, CA 90703",3
"W SPRING ST / SANTA FE AVE, LONG BEACH, CA 90810",3
"100 BLK E HILL ST, LONG BEACH, CA 90806",3
"1400 BLK MAGNOLIA AVE, LONG BEACH, CA 90813",3
"100 BLK E HARCOURT ST, LONG BEACH, CA 90805",3
"PACIFIC AVE / 32ND ST, LONG BEACH, CA 90806",3
"1400 BLK MARTIN LUTHER KING JR. LONG BEACH, CA 90813",3
"1400 BLK MOLINO AVE, LONG BEACH, CA 90804",3
"18000 GODINHO AVE, CERRITOS, CA 90703",3
3400 BLK MYRTLE AVE,3
1400 BLK N WARREN AVE LONG BEACH CA 90813,3
4500 BLK ATLANTIC AVE LB 90805,3
"200 BLK E BORT ST, LONG BEACH, CA 90805",3
"100 BLK E GORDON ST, LONG BEACH, CA 90805",3
"4700 BLK PACIFIC COAST HWY, LONG BEACH, CA 90804",3
"3400 BLK HATHAWAY AVE, LONG BEACH, CA 90815",3
"2000 PASADENA AVE, LONG BEACH, CA 90806",3
"800 LEES AVE, LONG BEACH, CA 90815",3
"1300 BLK SAINT LOUIS AVE, LONG BEACH, CA 90804",3
"4700 DEUKMEJIAN DR, LONG BEACH, CA 90804",3
"800 JUNIPERO AVE, LONG BEACH, CA 90804",3
800 GAVIOTA AVE LONG BEACH CA 90813,3
"4700 PEARCE AVE, LONG BEACH, CA 90808",3
1800 BLK GARDENIA AVE LB CA 90806,3
"100 BLK E 69TH WAY, LONG BEACH, CA 90805",3
"3400 BLK CEDAR AVE, LONG BEACH, CA 90807",3
100 BLK E 49TH ST LONG BEACH CA 90805,3
4720 PACIFIC COAST HWY,3
100 BLK E 28TH STREET LONG BEACH CA 90806,3
"4400 BLK WALNUT AVE, LONG BEACH, CA 90807",3
"400 BLK E 55TH ST, LONG BEACH 90805",3
1000 BLK OHIO AVE LB 90804,3
"17500 BLK SYBRANDY AVE, CERRITOS, CA 90703",3
"3300 SANTA FE AVE, LONG BEACH, CA 90810",3
"200 BLK E HOME ST, LONG BEACH, CA 90805",3
1100 BLK N GUNDRY CT LONG BEACH CA 90813,3
"2100 JUNIPERO AVE, LONG BEACH, CA 90815",3
"2000 E PCH, LB CA 90804",3
"W WILLOW ST / FASHION AVE, LONG BEACH , CA 90810",3
"2200 BLK STANDARD AVE, SANTA ANA CA 92707",3
"LONG BEACH BLVD / E WILLOW ST, LONG BEACH, CA 90806",3
"6900 BLK BELHURST AVE, LONG BEACH, CA 90805",3
100 BLK BARCLAY ST LB 90805,3
"12500 BLK ECKLESON ST, CERRITOS, CA 90703",3
"12000 ROSE ST, CERRITOS, CA 90703",3
"10300 BLK LASSEN ST, LOS ALAMITOS, CA 90720",3
"400 BLK WALNUT AVE, LONG BEACH, CA 90802",3
"LONG BEACH BLVD / VICTORIA ST, LONG BEACH, CA 90805",3
"10800 BLOOMFIELD ST, LOS ALAMITOS, CA 90720",3
"2100 GUNDRY AVE, SIGNAL HILL, CA 90755",3
"1900 BLK SANTA FE AVE, LONG BEACH, CA 90810",3
19000 BLK BLOOMFIELD AVE CERRITOS CA 90703,3
"200 BLK E NEVADA ST, LONG BEACH, CA 90806",3
"3300 BLK SANTA FE AVE, LONG BEACH, CA 90805",3
"2100 BLK PATTIZ AVE, LONG BEACH, CA 90815",3
"4900 BLK ATLANTIC AVE, LONG BEACH, CA 90805",3
"1100 BLK LOCUST AVE, LONG BEACH, CA 90813",3
"1900 SAN FRANSICO AVE, LONG BEACH, CA 90806",3
"3300 BLK PALOS VERDE AVE, LONG BEACH CA, 90808",3
"4600 BLK BLACKTHORNE AVE, LONG BEACH, CA 90808",3
"1000 BLK PALO VERDE AVE, LONG BEACH, CA 90815",3
"19500 BLK ALIDA AVE, CERRITOS CA 90703",3
"WOODRUFF AVE / E WARDLOW RD, LONG BEACH, CA 90808",3
"200 BLK E OSGOOD ST, LONG BEACH, CA 90805",3
"800 BLK W 19TH ST, LONG BEACH, CA 90806",3
"18900 STUDEBAKER RD, CERRITOS, CA 90703",3
"3300 BLK NORWALK BLVD, LONG BEACH, CA 90808",3
"E 7TH ST / ORANGE AVE, LONG BEACH, CA 90813",3
"4900 BLK PACIFIC AVE, LONG BEACH, CA 90805",3
"4900 E APPIAN WAY, LONG BEACH, CA 90814",3
"3300 BLK N EL DORADO DR, LONG BEACH, CA 90808",3
"PALO VERDE AVE / E SPRING ST, LONG BEACH, CA 90808",3
"800 BLK TERMINO AVE, LONG BEACH, CA 90804",3
"1400 E 10TH ST, LONG BEACH, CA 90813",3
"800 BLK SEAL BEACH BLVD, SEAL BEACH, CA 90740",3
"800 BLK ROSE AVE, LONG BEACH, CA 90813",3
"XIMENO AVE / E ATHERTON ST, LONG BEACH, CA 90815",3
"1400 E 52ND ST, LONG BEACH, CA 90805",3
2200 BLK ATLANTIC AVE LONG BEACH CA 90806,3
"200 BLK E PLYMOUTH ST, LONG BEACH, CA 90805",3
"1000 BLK N NORMAN CT, LONG BEACH, CA 90813",3
MOTHERS BEACH-5800 BLOCK APPIAN WAY,3
"1400 GAVIOTA AVE, LONG BEACH, CA 90813",3
"800 BLK RAYMOND AVE, LONG BEACH, CA 90804",3
"800 BLK PINE AVE, LONG BEACH, CA 90813",3
"2000 E 14TH ST, LONG BEACH, CA 90804",3
"3800 BLK PETALUMA AVE, LONG BEACH, CA 90808",3
"200 BLK E SCOTT ST, LONG BEACH, CA 90805",3
"18900 STEFANI AVE, CERRITOS, CA 90703",3
"500 BLK CORONADO AVE, LONG BEACH, CA 90814",3
"3900 N BELLFLOWER BLVD, LONG BEACH, CA 90808",3
"1400 MAGNOLIA AVE, LONG BEACH, CA 90813",3
"500 BLK E 11TH ST, LONG BEACH, CA 90813",3
"2000 DAISY AVE, LONG BEACH, CA 90806",3
"3800 BLK PACIFIC AVE, LONG BEACH, CA 90807",3
"11220 BIGELOW ST, CERRITOS, CA 90703",3
"500 BLK E 17TH ST, LONG BEACH, CA 90813",3
"400 BLK E SHORELINE DR, LB 90802",3
"800 BLK ORIZABA AVE, LB 90804",3
"500 BLK E 64TH ST, LONG BEACH, CA 90805",3
500 BLK E 64TH STREET LONG BEACH CA 90805,3
"500 BLK E 67TH ST, LONG BEACH, CA 90805",3
"6700 BLK E EL SALVADOR ST, LONG BEACH, CA 90815",3
"3800 BLK PACIFIC AVE, LB 90807",3
"900 CHESTNUT AVE, LONG BEACH, CA 90813",3
500 BLK E ARTESIA BLVD. LONG BEACH CA 90805,3
900 BLK OHIO AVE,3
"6800 E BACARRO ST, LONG BEACH, CA 90815",3
"3800 BLK N WESTON PL, LONG BEACH, CA 90807",3
"1000 BLK E 15TH ST, LONG BEACH, CA 90813",3
"2200 BLK W CAMERON ST, LONG BEACH, CA 90810",3
"500 BLK E POPPY ST, LONG BEACH, CA 90805",3
"3300 BLK E 59TH ST, LONG BEACH, CA 90805",3
"500 BLK E VERNON, LONG BEACH 90806",3
500 BLK E. ARTESIA BLVD. LONG BEACH CA 90805,3
"2000 CHESTNUT AVE, LONG BEACH, CA 90806",3
"500 BLK ELM AVE, LONG BEACH, CA 90802",3
"3300 BLK DELTA AVE, LONG BEACH, CA 90810",3
"1200 BLK E ELEANOR ST, LONG BEACH, CA 90805",3
"E 60TH ST / CHERRY AVE, LONG BEACH, CA 90805",3
"500 BLK LINDEN AVE, LONG BEACH, CA 90802",3
"500 BLK LONG BEACH BLVD, LONG BEACH, CA 90802",3
"3300 ATLANTIC AVE, LONG BEACH, CA 90807",3
"11200 PARK ST, CERRITOS, CA 90703",3
"2100 BLK PACIFIC AVE, LONG BEACH, CA 90806",3
"3800 BLK N LAKEWOOD BLVD, LONG BEACH, CA 90808",3
"3800 BLK N JOTHAM PL, LONG BEACH, CA 90807",3
"6800 BLK MILLMARK AVE, LONG BEACH, CA 90805",3
"900 BLOCK SILVA ST, LONG BEACH CA",3
"500 BLK PINE AVE, LONG BEACH, CA 90802",3
"200 BLK GRANADA AVE, LONG BEACH, CA 90803",3
"3232 CASPIAN AVE, LONG BEACH, CA 90810",3
"17200 BLK CERRITOS AVE, LONG BEACH, CA 90703",3
"1100 BLK ORIZABA AVE, LONG BEACH, CA 90804",3
"17200 BLK BETTY PL, CERRITOS, CA 90703",3
"200 BLK LIME AVE, LONG BEACH, CA 90802",3
"1000 BLK W WARDLOW RD, LONG BEACH, CA 90806",3
"LONG BEACH BLVD / 20TH ST, LONG BEACH, CA 90806",3
"11300 YEARLING ST, CERRITOS, CA 90703",3
"3800 BLK N GREENBRIER RD, LONG BEACH, CA 90808",3
"MAGNOLIA AVE / W WARDLOW RD, LONG BEACH, CA 90806",3
"500 BLK W 8TH ST, LONG BEACH, CA 90813",3
"3200 DAISY AVE, LONG BEACH, CA 90806",3
"15 39TH PL, LONG BEACH, CA 90803",3
"2200 BLOCK E HARDING ST, LONG BEACH CA",3
"1300 BLOCK E 20TH ST, LONG BEACH CA",3
"1000 BLK LOMA AVE, LONG BEACH, CA 90804",3
"17000 BLK SYBRANDY AVE, CERRITOS, CA 90703",3
"500 BLOCK W SAN ANTONIO DR, LONG BEACH CA",3
"400 BLK FLINT AVE, LONG BEACH, CA 90814",3
"3200 BLOCK E CURRY ST, LONG BEACH CA",3
"500 ORANGE AVE, LONG BEACH, CA 90802",3
"3200 BLK PACIFIC AVE, LONG BEACH 90807",3
"800 BLK KALLIN AVE, LONG BEACH, CA 90815",3
10000 BLK 166TH ST,3
"1500 BLK E 23RD ST, SIGNAL HILL, CA 90755",3
"PASADENA AVE / 23RD ST, LONG BEACH, CA 90806",3
"1500 BLK E 59TH ST, LONG BEACH, CA 90805",3
"1200 BLK E BURNETT ST, SIGNAL HILL, CA 90755",3
"3200 BLK N SPRINGDALE DR, LONG BEACH, CA 90810",3
"1200 BLOCK BELLFLOWER BLVD, LONG BEACH CA",3
"00 BLK W ARBOR ST, LONG BEACH, CA 90805",3
"5000 BLK DEUKMEJIAN DR, LONG BEACH, CA 90804",3
"5000 BLK E 19TH ST, LONG BEACH, CA 90815",3
"1300 BLOCK E PCH, LONG BEACH CA",3
"1500 BLK E 68TH ST, LONG BEACH, CA 90805",3
"00 BLK W 53RD ST, LONG BEACH, CA 90805",3
"00 BLK W 16TH ST, LONG BEACH, CA 90813",3
"1500 BLK E APPLETONE ST, LB 90802",3
"3800 BLK LONG BEACH BLVD, LONG BEACH, CA 90807",3
17000 BLK LORI ANN LANE CERRITOS CA 90703,3
"1500 BLK E HARDING ST, LONG BEACH, CA 90805",3
"2100 BLK W 29TH ST, LONG BEACH, CA 90810",3
"12500 BLK BRYCE CIR, CERRITOS, CA 90703",3
"400 E HILL ST, LONG BEACH, CA 90806",3
"800 BLK GAVIOTA AVE, LONG BEACH, CA 90813",3
"2200 BLK DE FOREST AVE, LONG BEACH, CA 90806",3
"700 BLK E SPRING ST, SIGNAL HILL, CA 90755",3
"1500 BLK E SILVA ST, LONG BEACH 90807",3
"PINE AND BROADWAY, LONG BEACH CA",3
"1200 BLK E ANAHEIM ST, LONG BEACH, CA 90813",3
"3800 BLK GAVIOTA AVE, LONG BEACH, CA 90807",3
"3200 BLK DAISY AVE, LONG BEACH CA 90806",3
"17000 BLK JEANETTE AVE, CERRITOS, CA 90703",3
"3200 BLK CASPIAN AVE, LONG BEACH, CA 90810",3
"1300 BLOCK LEWIS AVE, LONG BEACH CA",3
"1200 BLK E 9TH ST, LONG BEACH, CA 90813",3
"CERRITOS AVE / LOS ALAMITOS BLVD, LOS ALAMITOS, CA 90720",3
1500 BLK E. ANAHEIM ST LONG BEACH CA 90813,3
1500 BLK ELM AVE LB CA 90813,3
2000 BLK W WILLOW STREET LONG BEACH CA 90810,3
"1500 BLK FREEMAN AVE, LONG BEACH, CA 90804",3
"5000 E ATHERTON ST, LONG BEACH, CA 90815",3
"5000 E FLAGSTONE ST, LONG BEACH, CA 90808",3
"100 BLK PACIFIC AVE, LB 90802",3
"5000 E OCEAN BLVD, LONG BEACH, CA 90803",3
5000 E PCH,3
"5000 N PARAMOUNT BLVD, LONG BEACH, CA 90805",3
"5000 ORANGE AVE, LONG BEACH, CA 90805",3
"3100 PETALUMA AVE, LONG BEACH, CA 90808",3
"5000 PINE AVE, LONG BEACH, CA 90805",3
"1200 BLK E 7TH ST, LONG BEACH, CA 90813",3
"5100 BLK ANAHEIM ST, LONG BEACH 90804",3
"GRANADA AVE / E OCEAN BLVD, LONG BEACH, CA 90803",3
2100 BLK PACIFIC AVE LONG BEACH CA 90806,3
"3100 BLOCK SPRINGDALE DR, LONG BEACH CA",3
"1000 BLK CERRITOS AVE, LONG BEACH, CA 90813",3
"5100 BLK E COLORADO ST, LONG BEACH, CA 90814",3
"5100 BLK E LIVINGSTON DR, LONG BEACH, CA 90803",3
"5100 BLK E WARDLOW RD, LONG BEACH, CA 90808",3
"1300 BLOCK W PARADE ST, LONG BEACH CA",3
"3100 BLOCK MAGNOLIA AVE, LONG BEACH CA",3
"3100 BLK VAL VERDE AVE, LONG BEACH, CA 90808",3
200 BLK PINE AVE LONG BEACH CA 90805,3
"5100 DAISY AVE, LONG BEACH, CA 90805",3
"1500 BLK N STUDEBAKER RD, LONG BEACH, CA 90815",3
"2200 DELTA AVE, LONG BEACH, CA 90810",3
"3100 BLK TEVIS AVE, LONG BEACH, CA 90808",3
"1900 BLOCK E POPPY ST, LONG BEACH",3
"2100 BLK W WILLIARD ST, LONG BEACH, CA 90810",3
"200 BLK REDONDO AVE, LONG BEACH, CA 90803",3
"5100 N VIA VERANDA, LONG BEACH, CA 90805",3
"3100 BLK ROXANNE AVE, LONG BEACH, CA 90808",3
1500 BLK PIER J AVE E LONG BEACH CA 90802,3
"12700 TOWNE CENTER DR, CERRITOS, CA 90703",3
"5200 BLK E ELIOT ST, LONG BEACH, CA 90803",3
"5200 BLK E HARVEY WAY, LONG BEACH, CA 90808",3
"5200 BLK E MEZZANINE WAY, LONG BEACH, CA 90808",3
"5200 BLK E MONLACO RD, LONG BEACH, CA 90808",3
"1000 BLK MLK JR, LB 90813",3
"3100 BLK PALO VERDE AVE, LONG BEACH, CA 90808",3
"ATLANTIC AVE / ARTESIA BLVD, LONG BEACH, CA 90805",3
"1500 BLK TEMPLE AVE, LONG BEACH, CA 90804",3
"800 BLK E ATHERTON ST, LONG BEACH, CA 90815",3
"200 BLK SAINT JOSEPH AVE, LONG BEACH, CA 90803",3
"E PACIFIC COAST HWY / CHERRY AVE, LONG BEACH, CA 90806",3
"800 BLK DAISY AVE, LONG BEACH, CA 90813",3
"3100 BLK JULIAN AVE, LONG BEACH, CA 90808",3
"1500 BLK W SPRING ST, LONG BEACH, CA 90810",3
"3100 BLK GALE AVE, LONG BEACH, CA 90810",3
"3100 BLK GALE AVE, LONG BEACH 90810",3
"3100 BLK ELM AVE, LONG BEACH, CA 90807",3
"12000 BLK SMOKIE LN, CERRITOS, CA 90703",3
"400 BLK SHORELINE VILLAGE DR, LONG BEACH, CA 90802",3
"100 BLK W FORHAN ST, LONG BEACH, CA 90805",3
100 BLK W LOUISE ST,3
"1000 BLK ROSWELL AVE, LONG BEACH, CA 90804",3
"5200 PACIFIC AVE, LONG BEACH, CA 90805",3
5201 E7TH,3
"1500 BLOCK W LINCOLN ST, LONG BEACH CA",3
1700 MAGNOLIA AVE,3
12000 BLK ARTESIA BLVD CERRITOS CA 90703,3
6500 BLK RAYMOND AVE LB 90805,3
"19100 ALPHINGTON AVE, CERRITOS, CA 90703",3
"800 BLK CEDAR AVE, LONG BEACH, CA 90813",3
"3100 BLK CALIFORNIA AVE, SIGNAL HILL, CA 90755",3
"1900 BLOCK RAYMOND AVE., SIGNAL HILL CA 90755",3
"5300 BLK CHERRY AVE, LONG BEACH, CA 90805",3
"5300 BLK E APPIAN WAY, LONG BEACH, CA 90803",3
"4600 FACULTY AVE, LONG BEACH, CA 90808",3
"GERALD DESMOND BRIDGE, LONG BEACH, CA",3
"200 BLK W CUMMINGS ST, LONG BEACH, CA 90805",3
"E HELLMAN ST /ORANGE AVE, LONG BEACH, CA 90813",3
"1900 BLK LONG BEACH BLVD, LB 90806",3
"800 BLK ATLANTIC AVE, LONG BEACH, CA 90813",3
"400 BLK W 31ST ST, LONG BEACH, CA 90806",3
"6500 BLK JOHNSON AVE, LONG BEACH, CA 90805",3
5300 BLK LINDEN AVE LONG BEACH CA 90805,3
"11100 MIDWAY DR, LOS ALAMITOS, CA 90720",3
"800 BLK ALAMITOS AVE. LONG BEACH, CA 90813",3
"3000 ROXANNE AVE, LONG BEACH, CA 90808",3
"5300 BLK ORANGE AVE, LONG BEACH, CA 90805",3
"5300 BLOCK ATLANTIC AVE, LONG BEACH CA",3
"400 BLK W 3RD ST, LONG BEACH, CA 90802",3
"5300 E ABBEYFIELD ST, LONG BEACH, CA 90815",3
"18830 SAN GABRIEL AVE, CERRITOS, CA 90703",3
"1700 GLADYS AVE, LONG BEACH, CA 90804",3
"1100 BLK E ARTESIA BLVD, LONG BEACH, CA 90805",3
"2200 MYRTLE AVE, LONG BEACH, CA 90806",3
"400 BLK W 8TH ST, LONG BEACH, CA 90813",3
100 BLK E 57TH ST,3
5400 BLK CALIFORNIA,3
"E 27TH ST / PASADENA AVE, LONG BEACH, CA 90806",3
6500 BLK E SPRING ST LB 90815,3
"1100 BLK E APPLETON ST, LONG BEACH, CA 90802",3
"6500 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90803",3
"3000 BLOCK LOS COYOTES DIAGANOL, LONG BEACH CA",3
"6500 BLK E 2ND ST, LB 90803",3
"1000 BLK E 67TH ST, LONG BEACH, CA 90805",3
"2200 PEPPERWOOD AVE, LONG BEACH, CA 90815",3
"2200 SAN ANSELINE AVE, LONG BEACH, CA 90815",3
"1000 BLK MAGNOLIA AVE, LONG BEACH, CA 90813",3
"5400 BLK E HILL ST, LONG BEACH, CA 90815",3
"6500 BLK CERRITOS AVE, LONG BEACH, CA 90805",3
"E 20TH ST / ORANGE AVE, LONG BEACH, CA 90806",3
"2200 TEMPLE AVE, SIGNAL HILL, CA 90755",3
"4000 BLK E 7TH ST, LONG BEACH, CA 90804",3
"11200 183RD ST, CERRITOS, CA 90703",3
3000 BLK N SPRINGDALE DR LB CA 90810,3
"1800 STANLEY AVE, SIGNAL HILL, CA 90755",3
"2200 BLK ELM AVE, LONG BEACH, CA, 90806",3
"6700 BLK GAVIOTA AVE, LONG BEACH, CA 90805",3
"3000 BLK MAINE AVE, LONG BEACH, CA 90806",3
"15TH ST / ORANGE AVE, LONG BEACH, CA 90813",3
"E PACIFIC COAST HWY / XIMENO AVE, LONG BEACH, CA 90804",3
3000 BLK MAGNOLIA AVE LONG BEACH CA 90806,3
"6475 ATLANTIC AVE, LONG BEACH, CA 90805",3
"2200 TULANE AVE, LONG BEACH, CA 90815",3
1100 BLK E 70TH STREET LONG BEACH CA 90805,3
15TH ST LINDEN AVE LB 90813,3
"5400 E ANAHEIM RD, LONG BEACH, CA 90815",3
"1200 BLK W HILL ST, LB 90810",3
"4600 BLK N BELLFLOWER BLVD, LONG BEACH, CA 90808",3
2000 BLK W ARLINGTON STREET LONG BEACH CA 90810,3
"ARTESIA BLVD / N PARAMOUNT BLVD, LONG BEACH, CA 90805",3
"5431 E EL JARDIN ST, LONG BEACH, CA 90815",3
"1700 CHERRY AVE, LONG BEACH, CA 90813",3
"200 E FORHAN ST, LONG BEACH, CA 90805",3
"11110 ALONDRA BLVD, NORWALK, CA 90650",3
"2000 BLK VOLK AVE, LONG BEACH, CA 90815",3
"1700 BLOCK PALO VERDE AVE, LONG BEACH CA",3
"1000 W CARSON ST, LONG BEACH, CA 90810",3
"200 LA VERNE AVE, LONG BEACH, CA 90803",3
"1800 BLK E 6TH ST, LONG BEACH, CA 90802",3
"E PACIFIC COAST HWY / REDONDO AVE, LONG BEACH, CA 90804",3
"1600 BLK E 1ST ST, LONG BEACH, CA 90802",3
"5500 BLK DAIRY AVE, LONG BEACH, CA 90805",3
"ARTESIA BLVD / BUTLER AVE, LONG BEACH, CA 90805",3
"400 LINDEN AVE, LONG BEACH, CA 90802",3
"100 BLK E 49TH ST, LONG BEACH, CA 90805",3
"1000 E HELLMAN ST, LONG BEACH, CA 90813",3
"5500 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90804",3
"4400 SUNFIELD AVE, LONG BEACH, CA 90808",3
"1600 BLK E 68TH ST, LONG BEACH, CA 90805",3
"19600 BLK SEQUOIA AVE, CERRITOS, CA 90703",3
"5500 BLK ELM AVE, LONG BEACH, CA 90805",3
"5500 BLK LANGPORT AVE, LONG BEACH, CA 90805",3
"3000 BLK E RANSOM ST, LONG BEACH, CA 90804",3
11000 BLK BERTHA STREET CERRITOS CA 90703,3
"6400 BLOCK ATLANTIC AVE, LONG BEACH",3
5500 BLK LINDEN AVE LONG BEACH CA 90805,3
"5500 BLK LINDEN AVE, LONG BEACH, CA 90805",3
"5500 BLK LONG BEACH BLVD, LONG BEACH 90805",3
"200 N MARINA DR, LONG BEACH, CA 90803",3
"900 BLK LOCUST AVE, LONG BEACH, CA 90813",3
"7800 BLK E TIBANA ST, LONG BEACH, CA 90808",3
"6400 BLK WALNUT AVE, LONG BEACH, CA 90805",3
"6600 BLK OBISPO AVE, LONG BEACH, CA 90805",3
"2240 DELTA AVE, LONG BEACH, CA 90810",3
"100 E 56TH ST, LONG BEACH, CA 90805",3
"3000 BLK E 65TH ST, LONG BEACH, CA 90805",3
5500 BLOCK LBB,3
"5500 BLOCK PARAMOUNT BLVD, LONG BEACH CA",3
"1700 BLOCK E PLYMOUTH ST, LONG BEACH CA",3
"3000 BLK CONQUISTA AVE, LONG BEACH, CA 90808",3
3900 E OCEAN,3
"6700 BLK HARBOR AVE, LONG BEACH, CA 90805",3
"6700 BLK ROSE AVE, LONG BEACH, CA 90805",3
"1000 BLK PIER F AVE, LONG BEACH, CA 90802",3
"1100 BLK E 3RD ST, LONG BEACH, CA 90802",3
"2250 PINE AVE, LONG BEACH, CA 90806",3
6700 BLK PARAMOUNT BLVD LONG BEACH CA 90805,3
"55TH ST / N PARAMOUNT BLVD, LONG BEACH, CA 90805",3
"3700 CERRITOS AVE, LOS ALAMITOS, CA 90720",3
"2300 BLK ATLANTIC AVE, LONG BEACH, CA 90806",3
3000 BLK BRAYTON AVE SH 90755,3
"300 WISCONSIN AVE, LONG BEACH, CA 90814",3
"1800 BLK E 61ST ST, LONG BEACH, CA 90805",3
"5600 BLK LIME AVE, LONG BEACH, CA 90805",3
300 W BROADWAY LONG BEACH CA 90802,3
"400 E OCEAN BLVD, LONG BEACH, CA 90802",3
"1200 BLK E 15TH ST, LONG BEACH, CA 90813",3
"5600 BLK ORIZABA AVE, LONG BEACH, CA 90805",3
"300 TEMPLE AVE, LONG BEACH, CA 90814",3
"5600 BLOCK LANGPORT AVE, LONG BEACH CA",3
"5600 CERRITOS AVE, LONG BEACH, CA 90805",3
"1200 BLK OF DAISY AVE, LB CA",3
"1600 BLK HILE AVE, LONG BEACH, CA 90804",3
"300 PARK AVE, LONG BEACH, CA 90814",3
"400 E PLYMOUTH ST, LONG BEACH, CA 90805",3
"7700 E SPRING ST. LONG BEACH, CA 90815",3
"1600 BLK JUNIPERO AVE, LONG BEACH, CA 90804",3
