animal_id,crossing
A740722,LEFT IN PLOT
A699715,LEISURE WORLD
A711811,"20100 BLKBOUMA CT, CERRITOS AC"
A708546,20200 BLK BLOOMFEILD AVE
A722689,LONG BEACH BLVD/ WARDLOW
A709577,2100 BLK E MARKET ST
A415534,MICHEALSON AND WALNUT
A716205,"2100 BLK E OCEAN BLVD, LONG BEACH CA"
A702391,MOTHERS BEACH-5800 BLOCK APPIAN WAY
A652544,"2100 BLK EASY AVE, LONG BEACH, CA 908"
A718255,2100 BLK LONG BEACH BLVD
A698857,2100 BLK OCEAN BLVD
A707978,"2100 BLK OCEAN BLVD, LONG BEACH CA"
A602000,OBISPO & REDONDO
A713940,"ORANGE AND WILLOW, SIGNAL HILL CA"
A704768,ORANGE/DEL AMO
A711374,"2100 BLK W PACIFIC COAST HWY, LONG BEACH CA"
A525543,PALO VERDE / CARSON
A721126,PEIR A WEST S HARBOR SCENIC DR
A619391,"PHONEIX,AZ"
A697062,"2100 BLOCK E ARTESIA BLVD, LONG BEACH CA"
A706463,"2100 BLOCK E SPAULDING ST, LONG BEACH CA"
A704451,"2100 BLOCK JOHNSON CT, TORRANCE CA"
A731119,"2100 BLOCK LOCUST AVE, LONG BEACH CA"
A702330,QUEEN MARY
A700297,"2100 BLOCK MLK JR, LONG BEACH CA"
A739382,"2100 BLOCK W ARLINGTON SE, LONG BEACH CA"
A706047,"2100 BLOCK W ARLINGTON ST, LONG BEACH CA"
A722728,"REYES AND SUSANNA, COMPTON, CA"
A696968,S HARBOR SCENIC DR
A714804,2100 E ANAHEIM
A707928,2100 E ANAHEIM
A714806,2100 E ANAHEIM
A703879,2100 E OCEAN
A710534,"2100 E OCEAN AVE, LONG BEACH CA"
A702082,"SEAL BEACH BLVD, WESTMINSTER BLVD"
A700050,SHELTER CAT
A692217,SOUTH AND STUDEBAKER
A744985,2100 SAN ANSELINE
A716386,SPRING ST AND PALO VERDE
A698511,SPRING ST/LOS ALAMITOS BLVD
A740064,STUDEBAKER
A703358,2200 ATLANTIC
A725274,2200 BAY VIEW DR
A714189,"2200 BLK BELLFLOWER, LONG BEACH CA"
A706979,2200 BLK E 7TH ST
A698453,2200 BLK EARL AVE
A699653,"1500 W SUMMIT ST, LONG BEACH CA"
A699661,"1500 W SUMMIT ST, LONG BEACH CA"
A729114,2200 BLK FASHION AVE
A744847,"2200 BLK GAVIOTA AVE, SIGNAL HILL CA"
A701189,160 E HULLETT
A697307,"1600 BLK 3RD ST, LONG BEACHCA"
A728183,1600 BLK ATLANTIC AVE
A722334,2200 BLK LAKEWOOD
A708166,2200 BLK LIME AVE
A703185,2200 BLK LONG BEACH BLVD
A740104,"1600 BLK E DEL AMO BLVD, LONG BEACH, CA"
A740103,"1600 BLK E DEL AMO BLVD, LONG BEACH, CA"
A696259,2200 BLK MYRTLE AVE
A730145,2200 BLK OF WALNUT
A738564,1600 BLK E WILLOW ST
A700820,"2200 BLK OLIVE AVE, LONG BEACH, CA"
A701199,1600 BLK GOLDEN RAIN RD
A701200,1600 BLK GOLDEN RAIN RD
A711388,1600 BLK LOCUST ST
A726260,"2200 BLK STANLEY AVE, SIGNAL HILL, CA"
A739259,1600 BLK PINE AVE
A739263,1600 BLK PINE AVE
A711110,"2200 BLOCK DEFOREST, LONG BEACH CA"
A724087,"2200 BLOCK E 6TH ST, LONG BEACH CA"
A720947,"2200 BLOCK E HARDING ST, LONG BEACH CA"
A722941,"2200 BLOCK GOLDEN AVE, LONG BEACH CA"
A742141,"2200 BLOCK LEMON AVE, LONG BEACH CA"
A739199,"2200 BLOCK LOCUST AVE, LONG BEACH CA"
A716989,"2200 BLOCK OCANA AVE, LONG BEACH CA"
A738808,"1600 BLK W 16TH ST, LONG BEACH CA"
A733440,"2200 BLOCK PEPPERWOOD AVE, LONG BEACH CA"
A720958,"1600 BLOCK CASPIAN AVE, LONG BEACH CA"
A720959,"1600 BLOCK CASPIAN AVE, LONG BEACH CA"
A707024,"1600 BLOCK CHERRY AVE, LONG BEACH CA"
A704507,"1600 BLOCK E HARDING ST, LONG BEACH CA"
A724464,"1600 BLOCK SHERMAN PL,  LONG BEACH CA"
A733405,"1600 BLOCK VICTORY RD, TUSTIN CA"
A699750,2200 LOS COYOTES DIAGONAL
A721053,1600 EARL WARREN DR
A708598,"16200 BLOCK PIUMA AVE, CERRITO CA"
A708600,"16200 BLOCK PIUMA AVE, CERRITO CA"
A708929,2200 WALNUT AVE
A702693,"16200 BLOCK PIUMA AVE, CERRITOS CA"
A713776,"22300 BLOCK CLARKDALE AVE, LONG BEACH CA"
A709628,2240 PINE AVE LONG BEACH CA
A709627,2240 PINE AVE LONG BEACH CA
A724674,2300 BLK ANAHIEM
A697381,"16800 BLK OUTRIGGER CIR, CERRITOS"
A698787,"1700 APOLLO WAY, SEAL BEACH, CA"
A701557,2300 BLK CASPIAN AVE
A709741,"1700 BLK ALAMITOS AVE, LONG BEACH, CA"
A728309,1700 BLK E 5TH ST
A700451,1700 BLK E BROADWAY
A721999,"1700 BLK HAROBR AVE, LB90810"
A725942,1700 BLK LEWIS AVE
A720261,1700 BLK OREGON AVE
A652045,"1700 BLK PACIFIC AVE, LONG BEACH, CA 908013"
A743663,2300 BLK MARWICK VE
A727284,2300 BLK PINE AVE
A721884,"1700 BLOCK CHERRY AVE, LONG BEACH CA"
A736748,1700 BLOCK CHERRY AVE. LONG BEACH CA
A736713,1700 BLOCK CHERRY AVE. LONG BEACH CA
A711493,"1700 BLOCK E PLYMOUTH ST, LONG BEACH CA"
A711492,"1700 BLOCK E PLYMOUTH ST, LONG BEACH CA"
A718558,"1700 BLOCK LBB, LONG BEACH CA"
A718036,"1700 BLOCK MAGNOLIA AVE, LONG BEACH CA"
A700590,"1700 BLOCK MAGNOLIA AVE, LONG BEACH CA"
A725629,"1700 BLOCK PALO VERDE AVE, LONG BEACH CA"
A717324,"1700 BLOCK SHERMAN PL, LONG BEACH"
A713581,"1700 BLOCK STANLEY AVE, LONG BEACH CA"
A713582,"1700 BLOCK STANLEY AVE, LONG BEACH CA"
A727300,"1700 BLOCK TRIBUNE CT, LONG BEACH CA"
A697472,"2300 BLOCK ATLANTIC(ALLEY), LONG BEACH CA"
A718622,"2300 BLOCK ELM AVE, LONG BEACH CA"
A718620,"2300 BLOCK ELM AVE, LONG BEACH CA"
A718627,"2300 BLOCK ELM AVE, LONG BEACH CA"
A722360,"2300 BLOCK LIME AVE, LONG BEACH CA"
A722358,"2300 BLOCK LIME AVE, LONG BEACH CA"
A720471,"2300 BLOCK LINDEN AVE, LONG BEACH CA"
A737074,"2300 BLOCK MAINE AVE, LONG BEACH CA"
A710069,"2300 BLOCK MLK JR, LONG BEACH CA"
A710071,"2300 BLOCK MLK JR, LONG BEACH CA"
A731839,"2300 BLOCK WEBSTER AVE, LONG BEACH CA"
A693727,1700 MAGNOLIA AVE
A699581,2300 DAISY
A697357,2300 E 17TH
A697356,1700 W CANTON ST
A697769,1700TH BLK OF EAST SPRING ST
A703356,17600 ALORA
A708157,"1770 GAVIOTA AVE, LONG BEACH CA"
A739301,"17900 BLOCK GERRITT PL, CERRITOS CA"
A704021,"2400 BLK E ARTESIA BLVD, LONG BEACH, CA"
A701684,1800 BLK CASPIAN AVE
A728262,1800 BLK CASPIAN AVE
A696053,2400 BLK ELM AVE
A696049,2400 BLK ELM AVE
A717816,2400 BLK FASHION AVE
A732407,2400 BLK FASHION AVE
A733863,2400 BLK HAYES AVE
A720389,"2400 BLK LINDEN AVE, LONG BEACH CA"
A712851,"1800 BLK E 68TH ST, LONG BEACH CA"
A701874,1800 BLK E POPPY ST
A699651,"1800 BLK GARDENIA AVE, LONG BEACH CA"
A694399,"1800 BLK GARDENIA, LB, CA"
A715287,"2400 BLK PALM DR, SIGNAL HILL, CA"
A718279,1800 BLK LOCUST AVE
A709542,"2400 BLK STUDEBAKER RD, LONG BEACH, CA"
A698392,1800 BLK MARTIN LUTHER KING JR
A722387,"2400 BLOCK E 6TH ST, LONG BEACH CA"
A708983,"2400 BLOCK E OCEAN BLVD, LONG BEACH CA"
A710867,"2400 BLOCK LINDEN AVE, LONG BEACH CA"
A710860,"2400 BLOCK LINDEN AVE, LONG BEACH CA"
A740251,"1800 BLK OF LOCUST AVE, LB CA"
A692673,1800 BLK PACIFIC AVE
A702164,1800 BLK W ARLINGTON ST
A714078,1800 BLK W WILMA PL
A495913,"1800 BLOCK E HARDING ST, LONG BEACH CA"
A715103,"1800 BLOCK HARDING ST, LONG BEACH CA"
A716239,"1800 BLOCK LAVE AVE, LONG BEACH CA"
A714759,"1800 BLOCK ORANGE AVE, LONG BEACH CA"
A714438,"1800 BLOCK PACIFIC AVE, LONG BEACH CA"
A709443,"1800 BLOCK REDONDO AVE, LONG BEACH CA"
A712806,"1800 BLOCK ROSE AVE, LONG BEACH CA"
A732750,"1800 BLOCK SAN FRANCISCO AVE, LONG BEACH CA"
A726522,"1800 BLOCK SANTA FE AVE, LONG BEACH CA"
A738587,"1800 BLOCK W CANTON ST, LONG BEACH CA"
A711270,"1800 BLOCK XIMENO AVE, LONG BEACH CA"
A699137,"1800 E 7TH ST, LONG BEACH CA"
A640837,"2500 BLK E 14TH ST, LONG BEACH, CA"
A716001,1800 E WILLOW
A637621,"2500 BLK E 14TH ST, LONG BEACH, CA"
A713560,1800 LONG BEACH BLVD
A709623,1800 OLIVE AVE
A717712,2500 BLK E ANAHEIM ST
A716430,2500 BLK EARL AVE LONG BEACH CA 0806
A701472,2500 BLK EUCALYPTUS AVE
A731511,1800 W COLUMBIA
A702236,"2500 BLK GOLDEN AVE, LONG BEACH, CA"
A736667,"2500 BLK HILL STREET, LONG BEACH, CA 90810 (CABRILLO HS FIELD)"
A700290,"18000BLOCK HARVEST , CERRITOS"
A700292,"18000BLOCK HARVEST , CERRITOS"
A716496,"1805 LOCUST AVE, LONG BEACH CA"
A722923,1830 LONG BEACH BLVD
A702493,"2500 BLOCK CHERRY AVE, SIGNAL HILL CA"
A710407,"2500 BLOCK CHERRY AVE, SIGNAL HILL CA"
A702495,"2500 BLOCK CHERRY AVE, SIGNAL HILL CA"
A742428,"2500 BLOCK ELM AVE, LONG BEACH CA"
A730227,"18500 BLK CLYDEPARK, CERRITOS CA"
A720430,"2500 BLOCK EUCALYPTUS AVE, LONG BEACH CA"
A741484,"2500 BLOCK OLIVE AVE, LONG BEACH CA"
A741482,"2500 BLOCK OLIVE AVE, LONG BEACH CA"
A723141,"18600 BLOCK CECELIA WAY, CERRITOS CA"
A741481,"2500 BLOCK OLIVE AVE, LONG BEACH CA"
A723143,"18600 BLOCK CECELIA WAY, CERRITOS CA"
A719501,"2500 BLOCK SKYLINE AVE, SIGNAL HILL CA"
A712433,2500 E ANAHEIM ST
A709390,2500 E PCH
A709385,2500 E PCH
A727408,18800 SAN GABRIEL
A743245,18900 BLK STUDEBAKER RD
A703125,1900 BLK CASPIAN
A703120,1900 BLK CASPIAN
A703123,1900 BLK CASPIAN
A702946,2600 BLK CHESTNUT
A713033,2600 BLK LAKEWOOD BLVD
A703069,2600 BLK LONG BEACH BLVD
A709618,2600 BLK MYRTLE AVE
A742610,1900 BLK LAKEWOOD AVE
A742611,1900 BLK LAKEWOOD AVE
A655047,1900 BLK LIME AVE
A696834,1900 BLK LOCUST AVE
A744989,"1900 BLK OF HENDERSON AVE, LB CA"
A692216,1900 BLK OF PINE
A728613,2600 BLK SANTA FE AVE
A706176,"2600 BLOCK ATLANTIC AVE, LONG BEACH CA"
A703907,"2600 BLOCK E MADISON ST, CARSON"
A708991,"2600 BLOCK GOLDEN AVE, LONG BEACH CA"
A714675,"2600 BLOCK LBB, LONG BEACH CA"
A707247,"2600 BLOCK LBB, LONG BEACH CA"
A731044,"2600 BLOCK PACIFIC AVE, LONG BEACH CA"
A710398,"1900 BLK STEVELY AVE, LONG BEACH,CA"
A704388,"1900 BLOCK E 64TH ST, LONG BEACH CA"
A694398,1900 BLOCK E 6TH ST
A706279,"1900 BLOCK LEMON AVE, LONG BEACH"
A704179,"1900 BLOCK RAYMOND AVE, SIGNAL HILL CA"
A726588,"1900 BLOCK VUELTA GRANDE AVE, LONG BEACH CA"
A696102,27 SURFSIDE AVE
A740208,"1900 HENDERSON AVE, LB CA"
A741254,"1900 LB BLVD, LB CA"
A722111,1900 LOMA AVE
A716494,"2700 BLK CORONADO PL, LONG BEACH, CA"
A725605,1900 PALO VERDE
A712990,1900 RAYMOND
A740914,19000 BLK STUDEBAKER RD
A713254,"19200 BLK ALLINGHAM, CERRITOS CA"
A671641,"19200 BLK PIONEER BLVD, CERRITOS, CA 9070"
A719471,"19300 BLK DERBYSHIRE LN, CERRITOS CA"
A724195,19500 DONNA
A707025,"2700 BLOCK E 57TH ST, LONG BEACH CA"
A705089,"2700 BLOCK WEBSTER AVE, LONG BEACH CA"
A713928,"19700 BLOCK BLOOMFIELD AVE, CERRITOS CA"
A701451,2700 EAST 3RD ST
A694691,"2700 GOLDEN AVE, LONG BEACH"
A696510,2700 N STUDEBAKER
A706079,2700TH BLK OF E ANAHEIM  ST
A713430,"19900 BLK GRIDLEY RD, CERRITOS CA"
A713432,"19900 BLK GRIDLEY RD, CERRITOS CA"
A713433,"19900 BLK GRIDLEY RD, CERRITOS CA"
A713431,"19900 BLK GRIDLEY RD, CERRITOS CA"
A702616,2750 SIGNAL PKWY
A710039,2800 BLK ATLANTIC AVE
A688031,200 BLK E 46TH ST
A694710,"2800 BLK E 5TH ST, LONG BEACH, CA"
A729647,"200 BLK E 67TH WAY, LONG BEACH, CA"
A702146,"2800 BLK MONTAIRE AVE, LONG BEACH CA"
A717724,200 BLK E 69TH ST
A694414,2800 BLK OF CHERRY
A744214,"2800 BLK OF CHESTNUT AVE, LB CA"
A687303,"2800 BLOCK EASY AVE, LONG BEACH CA"
A709287,200 BLK E DEL AMO
A726693,2800 N STUDEBAKER
A745242,"2801 ATLANTIC AVE, LB CA"
A701865,2900 BLK 16TH ST
A715284,2900 BLK BELLFLOWER BLVD
A698120,200 BLK E SHORELINE DR
A697807,200 BLK JUNIPERO AVE
A706336,200 BLK LOUISE
A701516,200 BLK N MARINA DR
A698820,2900 BLK GALE AVE
A698861,200 BLK PICO AVE
A726792,"2900 BLK STUDEBAKER, LB 908015"
A726793,"2900 BLK STUDEBAKER, LB 908015"
A720078,"2900 BLOCK E OCEAN BLVD, LONG BEACH CA"
A726869,"2900 BLOCK RADNOR AVE, LONG BEACH CA"
A726869,"2900 BLOCK RADNOR AVE, LONG BEACH CA"
A726871,"2900 BLOCK RADNOR AVE, LONG BEACH CA"
A701676,2900 EDINGER
A728701,2900 SANTA FE AVE LONG BEACH CA
A725485,2945 FASHION AVENUE
A696524,200 BLK W. ARTESIA
A715497,"200 BLOCK E 25TH ST, LONG BEACH CA"
A723824,"200 BLOCK E 25TH ST, LONG BEACH CA"
A712406,"200 BLOCK E 67TH WAY, LONG BEACH CA"
A741474,"200 BLOCK E BARCLAY ST, LONG BEACH CA"
A742815,"200 BLOCK E HOME ST, LONG BEACH CA"
A742817,"200 BLOCK E HOME ST, LONG BEACH CA"
A742820,"200 BLOCK E HOME ST, LONG BEACH CA"
A718115,"200 BLOCK W 6TH ST, LONG BEACH CA"
A718116,"200 BLOCK W 6TH ST, LONG BEACH CA"
A698554,300 BLK ARTESIA LN
A698648,200 ORCHID LANE
A726143,"2000 BLK ALAMITOS AVE, LB"
A709876,"2000 BLK BALTIC AVE, LONG BEACH CA"
A695739,300 BLK E 61ST STREET
A707508,300 BLK E 9TH ST
A703507,2000 BLK CHESTNUT AVE
A703510,2000 BLK CHESTNUT AVE
A698461,"2000 BLK COLUMBIA ST, LONG BECH CA"
A741573,2000 BLK E HARDING ST
A726063,300 BLK E PACIFIC COAST HWY
A717044,2000 BLK N BELLFLOWER BLVD
A740625,2000 BLK N. BELLFLOWER BLVD
A697311,"2000 BLK SPARROW HILL LN, LAKEWOOD"
A719256,2000 BLK W 14TH ST
A708150,"300 BLK PARALTA AVE, LONG BEACH CA"
A726813,"2000 BLOCK CHESTNUT AVE, LONG BEACH"
A716173,"2000 BLOCK E CARSON ST, LONG BEACH CA"
A731351,"2000 BLOCK LBB, LONG BEACH CA"
A714354,"2000 BLOCK LIME AVE, LONG BEACH CA"
A727977,"2000 BLOCK OLIVE AVE, LONG BEACH CA"
A707852,"2000 BLOCK OLIVE AVE, LONG BEACH CA"
A704563,"2000 BLOCK OLIVE AVE, LONG BEACH CA"
A706169,"2000 BLOCK WARDLOW RD, LONG BEACH CA"
A724597,2000 CASPIAN
A715413,300 BLK REDONDO AVE LONG BEACH
A728695,2000 E 7TH
A716711,300 BLK ROYCROFT AVE
A726187,"20000 BLOCK THORNLAKE AVE, CERRITOS CA"
A652211,"20000 E OCEAN, IN THE WATER"
A722027,300 BLKMEDITERRANEAN WAY
A733885,"300 BLOCK DE NEVE DR, LOS ANGELES CA"
A722260,"300 BLOCK E 55TH ST, LONG BEACH CA"
A722262,"300 BLOCK E 55TH ST, LONG BEACH CA"
A708171,"300 BLOCK E MARKER LN, LONG BEACH CA"
A731399,"20300 BLOCK HAWAIIAN AVE, LAKEWOOD CA"
A708170,"300 BLOCK E MARKER LN, LONG BEACH CA"
A704043,"20300 PIONEER BLVD, CERRITOS CA"
A704042,"20300 PIONEER BLVD, CERRITOS CA"
A731720,"300 BLOCK E SOUTH ST, LONG BEACH CA"
A713558,"300 BLOCK GLADYS AVE, LONG BEACH CA"
A731176,"300 BLOCK GLADYS AVE, LONG BEACH CA"
A721013,"2100 BLK 1ST ST, LONG BEACH, CA"
A742419,"300 BLOCK WINSLOW AVE, LONG BEACH CA"
A722422,2100 BLK ALBURRY
A701679,300 E 9TH ST
A723204,2100 BLK CHERRY AVE
A723206,2100 BLK CHERRY AVE
A723205,2100 BLK CHERRY AVE
A744582,2100 BLK E OCEAN AVE
A710558,2100 BLK E OCEAN BLVD
A707666,2100 BLK E OCEAN BLVD
A704291,"2100 BLK E OCEAN BLVD, LONG BEACH, CA"
A701869,300 E PCH
A711761,300 REDONDO
A711792,300 WINNIPEG PL
A698935,2100 BLK OLIVE AVE
A720935,"2100 BLK PACIFIC AVE, LONG BEACH, CA"
A720729,2100 BLK SAN ANSELINE AVE LONG BEACH CA 908152
A710815,"3000 BLK E 4TH ST, LONG BEACH, CA"
A694583,3000 BLK E COLORADO ST
A717190,"2100 BLOCK LBB, LONG BEACH CA"
A674665,3000 BLK E MARIQUITA ST
A714807,2100 E ANAHEIM
A708165,"3000 BLK E PACIFIC COAST HWY, LONG BEACH CA"
A721264,2100 MARTIN LUTHER JR AVE
A698848,3000 BLK LADOGA AVE
A725938,3000 BLK N GOLD STAR DR
A684067,"2200 BLK CONQUISTA AVE, LONG BEACH, CA 908015"
A714473,"2200 BLK E 65TH ST, LONG BEACH, CA"
A637265,"3000 BLK SANTE FE AVE, LONG BEACH, CA 908110"
A717572,"3000 BLOCK ATLANTIC AVE, LONG BEACH CA"
A708286,"3000 BLOCK FIDLER AVE, LONG BEACH CA"
A729119,"3000 BLOCK GOLDSTAR, LONG BEACH CA"
A729119,"3000 BLOCK GOLDSTAR, LONG BEACH CA"
A709605,"3000 BLOCK LAKEWOOD BLVD, LONG BEACH CA"
A724979,"3000 BLOCK N BELLFLOWER BLVD, LONG BEACH CA"
A717111,"3000 BLOCK STUDEBAKER RD, LONG BEACH CA"
A722493,"3000 BLOCK WOODRUFF AVE, LONG BEACH CA"
A722495,"3000 BLOCK WOODRUFF AVE, LONG BEACH CA"
A722499,"3000 BLOCK WOODRUFF AVE, LONG BEACH CA"
A722498,"3000 BLOCK WOODRUFF AVE, LONG BEACH CA"
A705140,2200 BLK LINDEN AVE
A728264,3000 CONQUISTA
A723747,2200 BLK MYRTLE AVE
A741693,3000 E PCH SH CA
A741695,3000 E PCH SH CA
A714170,3000 E SPAULDING
A744710,3000 SAN ANSELINE
A692725,2200 BLK WALNUT AVE
A712847,"2200 BLOCK AMELIA CT, SIGNAL HILL CA"
A704178,"2200 BLOCK GALE AVE, LONG BEACH"
A704527,"2200 BLOCK IROQUOIS AVE, LONG BEACH"
A706103,"2200 BLOCK PACIFIC AVE, LONG BEACH CA"
A707842,"2200 BLOCK XIMENO AVE, LONG BEACH CA"
A725683,3100 BLK CLAIRMORE AVE
A720118,2200 TULANE
A712171,2200 W WARDLOW
A713662,3100 BLK E WILLOW ST
A716498,"230 W 3RD ST, LONG BEACH CA"
A721506,2300 BLK CEDAR AVE
A729042,3100 BLK ROXANNE AVE
A727049,3100 BLK SANTA FE AVE
A702585,"3100 BLOCK E SAWYER ST, LONG BEACH CA"
A722346,"3100 BLOCK FASHION AVE, LONG BEACH CA"
A722347,"3100 BLOCK FASHION AVE, LONG BEACH CA"
A702195,"3100 BLOCK FASHION AVE, LONG BEACH CA"
A736614,"3100 BLOCK MAGNOLIA AVE, LONG BEACH CA"
A741213,"3100 BLOCK SPRINGDALE DR, LONG BEACH CA"
A739603,3200 BLK AIRFLITE WAY
A721616,3200 BLK CHATWIN AVE
A721618,3200 BLK CHATWIN AVE
A721620,3200 BLK CHATWIN AVE
A739702,"3200 BLK KAREN AVE, LONG BEACH"
A705148,"3200 BLK MARWICK AVE, LONG BEACH CA"
A703073,3200 BLK ROXANNE AVE
A738811,"3200 BLK SANTA FE AVE, LONG BEACH, CA"
A725831,"3200 BLK WOODRUFF AVE, LONG BEACH, CA"
A708167,3200 BLOCK ARTESIA BLVD
A708169,3200 BLOCK ARTESIA BLVD
A744777,"3200 BLOCK CASPIAN AVE, LONG BEACH CA"
A728606,"3200 BLOCK E ARTESIA BLVD, LONG BEACH CA"
A722088,"3200 BLOCK E ARTESIA BLVD, LONG BEACH CA"
A718512,"3200 BLOCK HARDING ST, LONG BEACH CA"
A718513,"3200 BLOCK HARDING ST, LONG BEACH CA"
A728939,"3200 BLOCK SENASAC AVE, LONG BEACH CA"
A728949,"3200 BLOCK SENASAC AVE, LONG BEACH CA"
A698463,"3300 BLK ANDY ST, LONG BEACH CA"
A742685,"3300 BLOCK ANDY ST, LONG BEACH CA"
A742688,"3300 BLOCK ANDY ST, LONG BEACH CA"
A742691,"3300 BLOCK ANDY ST, LONG BEACH CA"
A673542,"3300 BLOCK CERRITOS AVE, LONG BEACH CA"
A741062,"3300 BLOCK MAINE AVE, LONG BEACH CA"
A741066,"3300 BLOCK MAINE AVE, LONG BEACH CA"
A741068,"3300 BLOCK MAINE AVE, LONG BEACH CA"
A741081,"3300 BLOCK MAINE AVE, LONG BEACH, CA"
A706429,"3300 BLOCK NORWALK BLVD, LONG BEACH CA"
A706241,"3300 BLOCK STEVELY AVE, LONG BEACH CA"
A694643,3300 LADOGA
A708751,3400 BLK 67TH ST
A708760,3400 BLK 67TH ST
A708750,3400 BLK 67TH ST
A693090,3400 BLK E 61ST ST
A576896,"3400 BLK E. 11TH ST, LONG BEACH, CA 1990"
A728806,3400 BLK JANICE ST
A741052,3400 BLK MYRTLE AVE
A708527,"3400 BLOCK ATLANTIC AVE, LONG BEACH CA"
A716480,"3400 BLOCK CLAREMORE AVE, LONG BEACH CA"
A714254,"3400 BLOCK E ANDY ST, LONG BEACH CA"
A722714,"3400 BLOCK E WILTON ST, LONG BEACH CA"
A696560,"3400 BLOCK GALE AVE, LONG BEACH CA"
A737271,"3400 BLOCK LA JARA ST, LONG BEACH CA"
A737272,"3400 BLOCK LA JARA ST, LONG BEACH CA"
A706353,"3400 BLOCK MAINE AVE, LONG BEACH"
A704756,"3400 BLOCK PACIFIC AVE, LONG BEACH CA"
A716602,"3400 BLOCK PALO VERDE AVE, LONG BEACH CA"
A716603,"3400 BLOCK PALO VERDE AVE, LONG BEACH CA"
A704616,"3400 BLOCK STUDEBAKER RD, LONG BEACH"
A708111,3500 14TH ST
A708114,3500 14TH ST
A696415,3500 BLK CERRITOS AVE
A719685,3500 BLK LINDEN AVE
A712365,3500 BLK LINDEN AVE
A723998,3500 BLK SANTA FE AVE
A712263,"3500 BLK SANTA FE AVE, LONG BEACH CA"
A699902,"3500 BLK STEVELY AVE, LONG BEACH, CA"
A729444,"3500 BLOCK CERRITOS AVE, LOS ALAMITOS CA"
A719500,"3500 BLOCK DENVER AVE, LONG BEACH CA"
A718867,"3500 BLOCK DENVER AVE, LONG BEACH CA"
A725292,"3500 BLOCK GARDENIA AVE, LONG BEACH CA"
A513694,"3500 BLOCK WARDLOW RD, LONG BEACH"
A726586,"3600 BLK CEDAR AVE, LONG BEACH CA"
A726585,"3600 BLK CEDAR AVE, LONG BEACH CA"
A728829,3600 BLK CHERRY AVE
A700824,3600 BLK E ARABELLA ST
A703720,3600 BLK E HEDDA
A720377,"3600 BLK SANTA FE, LONG BEACH,CA"
A671387,"3600 BLOCK RUTGERS AVE, LONG BEACH"
A725190,3700 BLK DELTA AVE
A694173,3700 BLK GAVIOTA
A708640,3700 BLK KATELLA AVE
A721512,3700 BLK MAGNOLIA
A722548,"3700 BLOCK ALBURY AVE, LONG BEACH CA"
A722550,"3700 BLOCK ALBURY AVE, LONG BEACH CA"
A697858,3800 BLK ALBERAN AVE
A710075,3800 BLK ANAHEIM ST
A709471,3800 BLK E FOUNTAIN ST
A705204,"3800 BLOCK COUNTRY CLUB DR, LONG BEACH CA"
A704585,"3800 BLOCK LILLY AVE, LONG BEACH CA"
A711411,"3800 BLOCK PINE AVE, LONG BEACH CA"
A711410,"3800 BLOCK PINE AVE, LONG BEACH CA"
A708127,3816 E ANAHEIM
A703418,3900 BLK COUNTRY CLUB DR
A697830,3900 BLK E ALLIN ST
A700915,"3900 BLK E PACIFIC COAST HWY, LONG BEACH, CA"
A713086,3900 BLK LINDEN AVE
A697547,"3900 BLOCK GREENBRIER RD, LONG BEACH CA"
A709163,"3900 BLOCK TOLAND CIR, LOS ALAMITOS CA"
A709160,"3900 BLOCK TOLAND CIR, LOS ALAMITOS CA"
A703985,3900 E OCEAN
A694652,400 BLK 5TH ST
A697859,400 BLK CHESTNUT AVE
A709130,"400 BLK E 52ND ST, LONG BEACH CA"
A702166,651 OBISPO
A726595,6600 BLK GALE AVE
A745168,"6600 BLOCK ATLANTIC AVE, LONG BEACH CA"
A702413,"6600 BLOCK FLATROCK DR, BAKERSFIELD"
A705252,6700 BLK ATLANTIC AVE
A717360,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A717356,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A717357,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A717359,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A717362,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A717361,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A717351,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A664239,"6700 BLK E MONLACO RD, LONG BEACH, CA 908089"
A664113,"6700 BLK E MONLACO RD, LONG BEACH, CA 908089"
A728656,6700 BLK GAVIOTA AVE
A728657,6700 BLK GAVIOTA AVE
A697420,6700 BLK LEMON AVE
A731557,6700 BLK LEMON AVE
A646997,"6700 BLOCK CHERRY AVE, LONG BEACH CAA"
A703968,"6700 BLOCK HARBOR AVE, LONG BEACH"
A721249,"6800 BLK BELHURST AVE, LONG BEACHCA"
A698529,6800 BLK DELTA AVE
A713738,"6800 BLK E 2ND ST, LONG BEACH CA"
A715565,6800 BLK KEYNOTE ST
A715564,6800 BLK KEYNOTE ST
A715563,6800 BLK KEYNOTE ST
A741738,"6800 BLOCK CHERRY AVE, LONG BEACH CA"
A721858,"6800 BLOCK CHERRY AVE, LONG BEACH CA"
A704433,"6800 BLOCK E CARMEN ST, LONG BEACH"
A701828,"6900 BLK ATLANTIC AVE, LONG BEACH, CA"
A728607,6900 BLK LONG BEACH BLVD
A706718,6900 BLK PARAMOUNT BLVD
